step,lr,e_loss,f_loss,f_rmse,pref_f
14713,3.378000e-06,1.882580e+01,5.115110e-01,7.152000e-01,8.823000e+01
14714,3.378000e-06,1.026820e+01,1.002080e+00,1.001000e+00,8.823000e+01
14715,3.377000e-06,3.364270e+01,7.391600e-01,8.597000e-01,8.823000e+01
14716,3.376000e-06,3.565440e+01,2.372210e+00,1.540200e+00,8.823000e+01
14717,3.375000e-06,6.149700e+00,6.530200e-01,8.081000e-01,8.823000e+01
14718,3.374000e-06,2.250770e+02,5.408710e+00,2.325700e+00,8.823000e+01
14719,3.374000e-06,2.718550e+00,1.670320e+00,1.292400e+00,8.822000e+01
14720,3.373000e-06,2.722010e+01,1.197620e+00,1.094400e+00,8.822000e+01
14721,3.372000e-06,8.529510e+00,4.002730e+00,2.000700e+00,8.822000e+01
14722,3.371000e-06,2.027360e+01,1.005610e+00,1.002800e+00,8.822000e+01
14723,3.371000e-06,1.038950e-02,1.821970e+00,1.349800e+00,8.822000e+01
14724,3.370000e-06,2.848070e+01,4.710160e-01,6.863000e-01,8.822000e+01
14725,3.369000e-06,1.025730e+01,5.484670e-01,7.406000e-01,8.822000e+01
14726,3.368000e-06,4.631530e-02,1.861980e+00,1.364500e+00,8.822000e+01
14727,3.367000e-06,2.037550e+02,4.827050e+00,2.197100e+00,8.822000e+01
14728,3.367000e-06,1.186850e+01,7.678500e-01,8.763000e-01,8.822000e+01
14729,3.366000e-06,5.128970e+01,8.754840e-01,9.357000e-01,8.822000e+01
14730,3.365000e-06,1.607380e+01,4.245150e-01,6.515000e-01,8.822000e+01
14731,3.364000e-06,3.714420e+01,5.476320e-01,7.400000e-01,8.822000e+01
14732,3.364000e-06,5.196770e-01,1.228090e+00,1.108200e+00,8.821000e+01
14733,3.363000e-06,4.685020e+00,4.298110e-01,6.556000e-01,8.821000e+01
14734,3.362000e-06,3.831010e+01,7.891500e-01,8.883000e-01,8.821000e+01
14735,3.361000e-06,1.863560e+01,8.777430e-01,9.369000e-01,8.821000e+01
14736,3.360000e-06,1.079300e+02,3.542390e+00,1.882100e+00,8.821000e+01
14737,3.360000e-06,8.017590e+01,3.310740e+00,1.819500e+00,8.821000e+01
14738,3.359000e-06,9.040310e-01,1.340600e+00,1.157800e+00,8.821000e+01
14739,3.358000e-06,2.265220e+00,1.199570e+00,1.095200e+00,8.821000e+01
14740,3.357000e-06,1.454330e+02,5.269580e+00,2.295600e+00,8.821000e+01
14741,3.357000e-06,2.129150e+02,3.992290e+00,1.998100e+00,8.821000e+01
14742,3.356000e-06,2.013810e+01,7.158390e-01,8.461000e-01,8.821000e+01
14743,3.355000e-06,4.328760e+00,7.887050e-01,8.881000e-01,8.821000e+01
14744,3.354000e-06,3.009440e+01,5.244950e-01,7.242000e-01,8.820000e+01
14745,3.354000e-06,7.864220e+01,6.612730e-01,8.132000e-01,8.820000e+01
14746,3.353000e-06,9.406590e-02,2.602630e+00,1.613300e+00,8.820000e+01
14747,3.352000e-06,4.944360e+01,7.105680e-01,8.430000e-01,8.820000e+01
14748,3.351000e-06,2.417800e+01,9.386580e-01,9.688000e-01,8.820000e+01
14749,3.350000e-06,3.406170e+01,6.611560e-01,8.131000e-01,8.820000e+01
14750,3.350000e-06,2.159100e+01,6.416180e-01,8.010000e-01,8.820000e+01
14751,3.349000e-06,1.070550e+02,4.507960e+00,2.123200e+00,8.820000e+01
14752,3.348000e-06,9.127570e-01,1.302480e+00,1.141300e+00,8.820000e+01
14753,3.347000e-06,1.679330e+01,1.331820e+00,1.154000e+00,8.820000e+01
14754,3.347000e-06,4.043580e+00,1.388470e+00,1.178300e+00,8.820000e+01
14755,3.346000e-06,5.053710e+01,5.186440e-01,7.202000e-01,8.820000e+01
14756,3.345000e-06,1.236560e+01,6.732150e-01,8.205000e-01,8.820000e+01
14757,3.344000e-06,1.268010e+01,6.303870e-01,7.940000e-01,8.819000e+01
14758,3.343000e-06,1.737300e+01,5.007720e-01,7.077000e-01,8.819000e+01
14759,3.343000e-06,2.469330e+00,4.802570e-01,6.930000e-01,8.819000e+01
14760,3.342000e-06,1.493900e+02,5.269540e+00,2.295500e+00,8.819000e+01
14761,3.341000e-06,5.009210e+01,4.282200e-01,6.544000e-01,8.819000e+01
14762,3.340000e-06,2.926980e+01,5.937260e-01,7.705000e-01,8.819000e+01
14763,3.340000e-06,4.063910e+01,2.806840e+00,1.675400e+00,8.819000e+01
14764,3.339000e-06,2.277520e+01,7.459680e-01,8.637000e-01,8.819000e+01
14765,3.338000e-06,1.174980e+01,1.133710e+00,1.064800e+00,8.819000e+01
14766,3.337000e-06,8.292730e-03,6.912370e-01,8.314000e-01,8.819000e+01
14767,3.337000e-06,2.233400e+01,7.400670e-01,8.603000e-01,8.819000e+01
14768,3.336000e-06,2.984390e+00,1.504990e+00,1.226800e+00,8.819000e+01
14769,3.335000e-06,2.101300e+00,6.799940e-01,8.246000e-01,8.818000e+01
14770,3.334000e-06,1.010810e+01,7.212920e-01,8.493000e-01,8.818000e+01
14771,3.333000e-06,1.343340e-01,5.197930e-01,7.210000e-01,8.818000e+01
14772,3.333000e-06,4.866480e+01,2.426230e+00,1.557600e+00,8.818000e+01
14773,3.332000e-06,2.450510e+02,5.408650e+00,2.325600e+00,8.818000e+01
14774,3.331000e-06,2.253410e+01,6.525590e-01,8.078000e-01,8.818000e+01
14775,3.330000e-06,4.773090e+01,1.993440e+00,1.411900e+00,8.818000e+01
14776,3.330000e-06,3.127570e+01,6.812490e-01,8.254000e-01,8.818000e+01
14777,3.329000e-06,2.274960e+01,5.889100e-01,7.674000e-01,8.818000e+01
14778,3.328000e-06,7.663880e+00,6.442550e-01,8.027000e-01,8.818000e+01
14779,3.327000e-06,2.353530e+01,4.612510e-01,6.792000e-01,8.818000e+01
14780,3.327000e-06,3.228730e+01,8.182110e-01,9.046000e-01,8.818000e+01
14781,3.326000e-06,2.429590e+00,6.432150e-01,8.020000e-01,8.818000e+01
14782,3.325000e-06,1.371400e+01,6.245560e-01,7.903000e-01,8.817000e+01
14783,3.324000e-06,2.799420e+01,1.530460e+00,1.237100e+00,8.817000e+01
14784,3.324000e-06,3.063250e-01,1.631260e+00,1.277200e+00,8.817000e+01
14785,3.323000e-06,1.609540e+00,1.434960e+00,1.197900e+00,8.817000e+01
14786,3.322000e-06,2.489820e+01,2.537150e+00,1.592800e+00,8.817000e+01
14787,3.321000e-06,7.995530e+00,1.495320e+00,1.222800e+00,8.817000e+01
14788,3.320000e-06,4.331800e-02,5.764300e-01,7.592000e-01,8.817000e+01
14789,3.320000e-06,1.531210e+02,3.542490e+00,1.882100e+00,8.817000e+01
14790,3.319000e-06,3.041270e+01,4.511380e-01,6.717000e-01,8.817000e+01
14791,3.318000e-06,1.858080e+01,4.569990e-01,6.760000e-01,8.817000e+01
14792,3.317000e-06,1.108700e+01,6.519630e-01,8.074000e-01,8.817000e+01
14793,3.317000e-06,1.630370e+01,6.999040e-01,8.366000e-01,8.817000e+01
14794,3.316000e-06,5.773920e+01,2.315610e+00,1.521700e+00,8.816000e+01
14795,3.315000e-06,2.251380e-01,7.572030e-01,8.702000e-01,8.816000e+01
14796,3.314000e-06,5.043020e+00,6.548970e-01,8.093000e-01,8.816000e+01
14797,3.314000e-06,5.728010e-05,7.783520e-01,8.822000e-01,8.816000e+01
14798,3.313000e-06,4.306690e+00,8.612000e-01,9.280000e-01,8.816000e+01
14799,3.312000e-06,6.002860e+00,1.789810e+00,1.337800e+00,8.816000e+01
14800,3.311000e-06,2.169890e+01,5.959050e-01,7.719000e-01,8.816000e+01
14801,3.311000e-06,1.812560e+00,6.479480e-01,8.050000e-01,8.816000e+01
14802,3.310000e-06,2.555230e-01,1.235530e+00,1.111500e+00,8.816000e+01
14803,3.309000e-06,7.569980e-01,1.242560e+00,1.114700e+00,8.816000e+01
14804,3.308000e-06,2.553870e+00,5.755560e-01,7.587000e-01,8.816000e+01
14805,3.308000e-06,1.294580e+01,1.481620e+00,1.217200e+00,8.816000e+01
14806,3.307000e-06,2.340280e+02,3.987840e+00,1.997000e+00,8.816000e+01
14807,3.306000e-06,1.458430e+02,3.226730e+00,1.796300e+00,8.815000e+01
14808,3.305000e-06,3.482040e-01,1.419350e+00,1.191400e+00,8.815000e+01
14809,3.304000e-06,3.039050e+01,4.695930e-01,6.853000e-01,8.815000e+01
14810,3.304000e-06,3.639360e-01,5.755840e-01,7.587000e-01,8.815000e+01
14811,3.303000e-06,4.610630e-01,5.733580e-01,7.572000e-01,8.815000e+01
14812,3.302000e-06,3.276530e+00,1.118330e+00,1.057500e+00,8.815000e+01
14813,3.301000e-06,9.230490e-01,7.321740e-01,8.557000e-01,8.815000e+01
14814,3.301000e-06,1.548850e-01,6.199650e-01,7.874000e-01,8.815000e+01
14815,3.300000e-06,6.574230e+00,5.945030e-01,7.710000e-01,8.815000e+01
14816,3.299000e-06,3.960550e+00,6.950240e-01,8.337000e-01,8.815000e+01
14817,3.298000e-06,2.703380e+01,1.737780e+00,1.318200e+00,8.815000e+01
14818,3.298000e-06,1.289540e+02,2.924810e+00,1.710200e+00,8.815000e+01
14819,3.297000e-06,1.538300e-01,6.691390e-01,8.180000e-01,8.814000e+01
14820,3.296000e-06,5.396040e+00,5.410620e-01,7.356000e-01,8.814000e+01
14821,3.295000e-06,1.376150e+00,8.638930e-01,9.295000e-01,8.814000e+01
14822,3.295000e-06,6.474760e+00,1.172180e+00,1.082700e+00,8.814000e+01
14823,3.294000e-06,1.371860e+00,6.675420e-01,8.170000e-01,8.814000e+01
14824,3.293000e-06,9.250750e+00,6.049660e-01,7.778000e-01,8.814000e+01
14825,3.292000e-06,3.190270e+00,7.067180e-01,8.407000e-01,8.814000e+01
14826,3.292000e-06,2.685050e+02,5.270210e+00,2.295700e+00,8.814000e+01
14827,3.291000e-06,5.250990e+00,5.583310e-01,7.472000e-01,8.814000e+01
14828,3.290000e-06,6.576390e+01,1.939780e+00,1.392800e+00,8.814000e+01
14829,3.289000e-06,1.707170e+02,3.311080e+00,1.819600e+00,8.814000e+01
14830,3.289000e-06,4.830350e-01,6.517430e-01,8.073000e-01,8.814000e+01
14831,3.288000e-06,5.420170e+00,4.656440e-01,6.824000e-01,8.814000e+01
14832,3.287000e-06,2.759770e+00,5.542830e-01,7.445000e-01,8.813000e+01
14833,3.286000e-06,3.474120e-01,6.094700e-01,7.807000e-01,8.813000e+01
14834,3.285000e-06,1.111720e+00,7.016480e-01,8.376000e-01,8.813000e+01
14835,3.285000e-06,9.901130e+00,8.329750e-01,9.127000e-01,8.813000e+01
14836,3.284000e-06,1.931730e+01,2.603040e+00,1.613400e+00,8.813000e+01
14837,3.283000e-06,5.713340e+00,6.582760e-01,8.113000e-01,8.813000e+01
14838,3.282000e-06,1.286030e-02,5.064490e-01,7.117000e-01,8.813000e+01
14839,3.282000e-06,2.405680e+02,5.270080e+00,2.295700e+00,8.813000e+01
14840,3.281000e-06,6.946240e+01,2.443610e+00,1.563200e+00,8.813000e+01
14841,3.280000e-06,9.120580e-01,5.939530e-01,7.707000e-01,8.813000e+01
14842,3.279000e-06,2.864570e-02,3.933350e-01,6.272000e-01,8.813000e+01
14843,3.279000e-06,1.352750e-01,1.125510e+00,1.060900e+00,8.813000e+01
14844,3.278000e-06,1.384400e+02,3.310970e+00,1.819600e+00,8.812000e+01
14845,3.277000e-06,1.142650e+01,9.337630e-01,9.663000e-01,8.812000e+01
14846,3.276000e-06,4.622080e+00,1.706790e+00,1.306400e+00,8.812000e+01
14847,3.276000e-06,1.720400e+01,6.558630e-01,8.099000e-01,8.812000e+01
14848,3.275000e-06,1.566390e+01,1.906900e+00,1.380900e+00,8.812000e+01
14849,3.274000e-06,1.752800e+01,2.125030e+00,1.457700e+00,8.812000e+01
14850,3.273000e-06,1.580970e+01,7.617080e-01,8.728000e-01,8.812000e+01
14851,3.273000e-06,1.532120e+02,4.507990e+00,2.123200e+00,8.812000e+01
14852,3.272000e-06,8.595590e-01,6.267630e-01,7.917000e-01,8.812000e+01
14853,3.271000e-06,1.924760e+01,5.196970e-01,7.209000e-01,8.812000e+01
14854,3.270000e-06,4.031750e+01,2.370960e+00,1.539800e+00,8.812000e+01
14855,3.270000e-06,1.025800e+00,1.407850e+00,1.186500e+00,8.812000e+01
14856,3.269000e-06,2.356790e+01,5.572440e-01,7.465000e-01,8.812000e+01
14857,3.268000e-06,1.765190e+01,1.100770e+00,1.049200e+00,8.811000e+01
14858,3.267000e-06,1.146040e+01,9.685590e-01,9.842000e-01,8.811000e+01
14859,3.267000e-06,3.914280e+00,3.186890e+00,1.785200e+00,8.811000e+01
14860,3.266000e-06,2.038590e+01,7.231420e-01,8.504000e-01,8.811000e+01
14861,3.265000e-06,8.980600e+00,6.461620e-01,8.038000e-01,8.811000e+01
14862,3.264000e-06,1.684230e+01,1.868610e+00,1.367000e+00,8.811000e+01
14863,3.264000e-06,2.301280e+02,5.408670e+00,2.325700e+00,8.811000e+01
14864,3.263000e-06,5.191860e+00,1.737520e+00,1.318100e+00,8.811000e+01
14865,3.262000e-06,5.364060e+01,5.744560e-01,7.579000e-01,8.811000e+01
14866,3.261000e-06,1.372080e+01,5.761420e-01,7.590000e-01,8.811000e+01
14867,3.261000e-06,1.319640e+01,8.762630e-01,9.361000e-01,8.811000e+01
14868,3.260000e-06,3.452510e+00,7.322660e-01,8.557000e-01,8.811000e+01
14869,3.259000e-06,4.697900e+01,4.810200e-01,6.936000e-01,8.810000e+01
14870,3.258000e-06,2.787360e-01,7.576930e-01,8.705000e-01,8.810000e+01
14871,3.258000e-06,2.908980e+01,7.366610e-01,8.583000e-01,8.810000e+01
14872,3.257000e-06,5.474870e+00,1.058960e+00,1.029100e+00,8.810000e+01
14873,3.256000e-06,1.196220e+02,3.542420e+00,1.882100e+00,8.810000e+01
14874,3.255000e-06,2.308740e+01,6.482680e-01,8.052000e-01,8.810000e+01
14875,3.255000e-06,2.218070e+02,5.408640e+00,2.325600e+00,8.810000e+01
14876,3.254000e-06,4.993840e+01,4.689050e-01,6.848000e-01,8.810000e+01
14877,3.253000e-06,7.486820e-02,1.340540e+00,1.157800e+00,8.810000e+01
14878,3.252000e-06,1.679580e+01,2.328580e+00,1.526000e+00,8.810000e+01
14879,3.252000e-06,1.707960e+01,9.923410e-01,9.962000e-01,8.810000e+01
14880,3.251000e-06,1.805210e+01,7.298590e-01,8.543000e-01,8.810000e+01
14881,3.250000e-06,1.317210e+01,6.589910e-01,8.118000e-01,8.810000e+01
14882,3.249000e-06,1.541850e+01,4.421570e-01,6.649000e-01,8.809000e+01
14883,3.249000e-06,2.220180e+02,5.408650e+00,2.325700e+00,8.809000e+01
14884,3.248000e-06,4.978930e+01,5.453600e-01,7.385000e-01,8.809000e+01
14885,3.247000e-06,2.296380e+01,1.074470e+00,1.036600e+00,8.809000e+01
14886,3.246000e-06,5.981340e+00,6.586360e-01,8.116000e-01,8.809000e+01
14887,3.246000e-06,1.536370e+02,5.269570e+00,2.295600e+00,8.809000e+01
14888,3.245000e-06,4.968680e+01,4.302830e-01,6.560000e-01,8.809000e+01
14889,3.244000e-06,1.441210e+01,1.793780e+00,1.339300e+00,8.809000e+01
14890,3.243000e-06,1.423230e+00,3.785710e+00,1.945700e+00,8.809000e+01
14891,3.243000e-06,2.477710e+01,5.744380e-01,7.579000e-01,8.809000e+01
14892,3.242000e-06,1.161670e+01,4.749410e-01,6.892000e-01,8.809000e+01
14893,3.241000e-06,4.650250e+01,7.002570e-01,8.368000e-01,8.809000e+01
14894,3.240000e-06,4.750770e+00,6.712590e-01,8.193000e-01,8.808000e+01
14895,3.240000e-06,2.241660e+01,6.076930e-01,7.795000e-01,8.808000e+01
14896,3.239000e-06,2.622410e+00,6.972140e-01,8.350000e-01,8.808000e+01
14897,3.238000e-06,3.010600e+00,4.489400e-01,6.700000e-01,8.808000e+01
14898,3.237000e-06,9.317700e+00,6.182400e-01,7.863000e-01,8.808000e+01
14899,3.237000e-06,1.009310e+02,3.310750e+00,1.819500e+00,8.808000e+01
14900,3.236000e-06,2.149950e+02,4.790170e+00,2.188600e+00,8.808000e+01
14901,3.235000e-06,1.993160e+02,5.025360e+00,2.241700e+00,8.808000e+01
14902,3.234000e-06,1.427740e+02,4.507950e+00,2.123200e+00,8.808000e+01
14903,3.234000e-06,1.499620e+01,7.213610e-01,8.493000e-01,8.808000e+01
14904,3.233000e-06,2.347550e+01,5.920800e-01,7.695000e-01,8.808000e+01
14905,3.232000e-06,1.848520e+01,4.304620e-01,6.561000e-01,8.808000e+01
14906,3.231000e-06,1.680580e+01,1.678510e+00,1.295600e+00,8.808000e+01
14907,3.231000e-06,1.913010e+00,1.308080e+00,1.143700e+00,8.807000e+01
14908,3.230000e-06,1.783000e+02,5.269520e+00,2.295500e+00,8.807000e+01
14909,3.229000e-06,1.943010e+01,4.004300e-01,6.328000e-01,8.807000e+01
14910,3.228000e-06,9.311360e+00,1.061530e+00,1.030300e+00,8.807000e+01
14911,3.228000e-06,3.827680e+01,1.687650e+00,1.299100e+00,8.807000e+01
14912,3.227000e-06,8.923620e+00,9.243660e-01,9.614000e-01,8.807000e+01
14913,3.226000e-06,2.442590e+02,5.408490e+00,2.325600e+00,8.807000e+01
14914,3.226000e-06,2.715320e+01,1.727270e+00,1.314300e+00,8.807000e+01
14915,3.225000e-06,1.090440e+01,8.807440e-01,9.385000e-01,8.807000e+01
14916,3.224000e-06,2.671460e+00,7.747030e-01,8.802000e-01,8.807000e+01
14917,3.223000e-06,3.553950e+00,7.994020e-01,8.941000e-01,8.807000e+01
14918,3.223000e-06,1.632240e+01,6.527190e-01,8.079000e-01,8.807000e+01
14919,3.222000e-06,1.000230e+02,3.849330e+00,1.962000e+00,8.806000e+01
14920,3.221000e-06,3.035000e+00,1.880080e+00,1.371200e+00,8.806000e+01
14921,3.220000e-06,1.553420e+01,5.901040e-01,7.682000e-01,8.806000e+01
14922,3.220000e-06,3.010380e+01,5.440370e-01,7.376000e-01,8.806000e+01
14923,3.219000e-06,1.146120e+01,5.771290e-01,7.597000e-01,8.806000e+01
14924,3.218000e-06,3.046460e+01,5.804440e-01,7.619000e-01,8.806000e+01
14925,3.217000e-06,2.589590e+01,7.735900e-01,8.795000e-01,8.806000e+01
14926,3.217000e-06,1.642660e+01,8.422790e-01,9.178000e-01,8.806000e+01
14927,3.216000e-06,1.023030e+01,4.712810e-01,6.865000e-01,8.806000e+01
14928,3.215000e-06,5.841560e+00,1.582960e+00,1.258200e+00,8.806000e+01
14929,3.214000e-06,2.040340e+00,5.119660e-01,7.155000e-01,8.806000e+01
14930,3.214000e-06,8.326120e-03,1.410160e+00,1.187500e+00,8.806000e+01
14931,3.213000e-06,4.391730e+01,6.345410e-01,7.966000e-01,8.806000e+01
14932,3.212000e-06,3.092650e+01,5.835540e-01,7.639000e-01,8.805000e+01
14933,3.211000e-06,6.849670e+00,5.042850e-01,7.101000e-01,8.805000e+01
14934,3.211000e-06,7.091980e+01,5.519310e-01,7.429000e-01,8.805000e+01
14935,3.210000e-06,3.353090e+01,2.693450e+00,1.641200e+00,8.805000e+01
14936,3.209000e-06,1.628590e+01,6.805000e-01,8.249000e-01,8.805000e+01
14937,3.208000e-06,3.913200e+01,2.389340e+00,1.545700e+00,8.805000e+01
14938,3.208000e-06,2.612010e+01,7.312090e-01,8.551000e-01,8.805000e+01
14939,3.207000e-06,1.434820e+01,1.693480e+00,1.301300e+00,8.805000e+01
14940,3.206000e-06,4.708950e-01,1.120650e+00,1.058600e+00,8.805000e+01
14941,3.206000e-06,2.800130e+01,2.300430e+00,1.516700e+00,8.805000e+01
14942,3.205000e-06,1.642270e+01,9.070430e-01,9.524000e-01,8.805000e+01
14943,3.204000e-06,2.006660e+00,7.528170e-01,8.677000e-01,8.805000e+01
14944,3.203000e-06,2.230340e+02,5.028740e+00,2.242500e+00,8.804000e+01
14945,3.203000e-06,2.303990e+01,2.180700e+00,1.476700e+00,8.804000e+01
14946,3.202000e-06,2.271290e+01,4.825380e-01,6.946000e-01,8.804000e+01
14947,3.201000e-06,3.311310e-01,1.325680e+00,1.151400e+00,8.804000e+01
14948,3.200000e-06,1.185620e+02,3.300190e+00,1.816600e+00,8.804000e+01
14949,3.200000e-06,2.075410e-01,6.801970e-01,8.247000e-01,8.804000e+01
14950,3.199000e-06,1.360580e+01,5.794250e-01,7.612000e-01,8.804000e+01
14951,3.198000e-06,1.044850e+02,3.310590e+00,1.819500e+00,8.804000e+01
14952,3.197000e-06,3.744920e+00,6.603420e-01,8.126000e-01,8.804000e+01
14953,3.197000e-06,6.556710e+00,5.032980e-01,7.094000e-01,8.804000e+01
14954,3.196000e-06,2.832520e+01,5.108460e-01,7.147000e-01,8.804000e+01
14955,3.195000e-06,5.863110e+00,5.133180e-01,7.165000e-01,8.804000e+01
14956,3.194000e-06,3.667140e+00,5.571330e-01,7.464000e-01,8.804000e+01
14957,3.194000e-06,5.390080e+00,1.825780e+00,1.351200e+00,8.803000e+01
14958,3.193000e-06,1.135110e+01,4.822390e-01,6.944000e-01,8.803000e+01
14959,3.192000e-06,5.837130e+00,6.744860e-01,8.213000e-01,8.803000e+01
14960,3.192000e-06,2.775570e+01,5.549270e-01,7.449000e-01,8.803000e+01
14961,3.191000e-06,1.420570e+01,2.290480e+00,1.513400e+00,8.803000e+01
14962,3.190000e-06,1.634120e+01,1.178560e+00,1.085600e+00,8.803000e+01
14963,3.189000e-06,2.362720e+01,5.387190e-01,7.340000e-01,8.803000e+01
14964,3.189000e-06,2.955980e+01,6.500630e-01,8.063000e-01,8.803000e+01
14965,3.188000e-06,1.091130e+01,5.381720e-01,7.336000e-01,8.803000e+01
14966,3.187000e-06,2.030760e+00,6.452210e-01,8.033000e-01,8.803000e+01
14967,3.186000e-06,1.577670e+01,6.252450e-01,7.907000e-01,8.803000e+01
14968,3.186000e-06,5.369130e+00,7.148270e-01,8.455000e-01,8.803000e+01
14969,3.185000e-06,1.380600e+01,7.347180e-01,8.572000e-01,8.802000e+01
14970,3.184000e-06,2.393910e+01,5.975220e-01,7.730000e-01,8.802000e+01
14971,3.183000e-06,1.451980e+01,7.005900e-01,8.370000e-01,8.802000e+01
14972,3.183000e-06,1.699950e+01,6.933720e-01,8.327000e-01,8.802000e+01
14973,3.182000e-06,7.791810e+00,6.458180e-01,8.036000e-01,8.802000e+01
14974,3.181000e-06,4.319110e+00,5.583730e-01,7.472000e-01,8.802000e+01
14975,3.181000e-06,1.607220e+00,5.366960e-01,7.326000e-01,8.802000e+01
14976,3.180000e-06,2.404540e+00,6.013370e-01,7.755000e-01,8.802000e+01
14977,3.179000e-06,9.727130e+00,1.412250e+00,1.188400e+00,8.802000e+01
14978,3.178000e-06,5.880270e-02,7.067020e-01,8.407000e-01,8.802000e+01
14979,3.178000e-06,1.102350e+00,1.422560e+00,1.192700e+00,8.802000e+01
14980,3.177000e-06,5.275380e-05,1.159860e+00,1.077000e+00,8.802000e+01
14981,3.176000e-06,3.012290e+00,5.403430e-01,7.351000e-01,8.802000e+01
14982,3.175000e-06,1.523830e+00,6.696750e-01,8.183000e-01,8.801000e+01
14983,3.175000e-06,3.037600e+02,5.408590e+00,2.325600e+00,8.801000e+01
14984,3.174000e-06,3.657060e-01,7.219260e-01,8.497000e-01,8.801000e+01
14985,3.173000e-06,8.779910e-01,5.747920e-01,7.582000e-01,8.801000e+01
14986,3.172000e-06,4.441950e+01,2.093420e+00,1.446900e+00,8.801000e+01
14987,3.172000e-06,1.459480e+01,4.197460e-01,6.479000e-01,8.801000e+01
14988,3.171000e-06,7.787720e+00,6.235610e-01,7.897000e-01,8.801000e+01
14989,3.170000e-06,2.678230e+02,4.439390e+00,2.107000e+00,8.801000e+01
14990,3.170000e-06,7.158850e+01,1.988900e+00,1.410300e+00,8.801000e+01
14991,3.169000e-06,3.090100e+02,4.827100e+00,2.197100e+00,8.801000e+01
14992,3.168000e-06,3.240400e+00,5.502090e-01,7.418000e-01,8.801000e+01
14993,3.167000e-06,4.098750e+00,7.655540e-01,8.750000e-01,8.801000e+01
14994,3.167000e-06,2.692630e+02,5.025350e+00,2.241700e+00,8.800000e+01
14995,3.166000e-06,1.269660e-01,7.487440e-01,8.653000e-01,8.800000e+01
14996,3.165000e-06,2.001250e+02,3.190070e+00,1.786100e+00,8.800000e+01
14997,3.164000e-06,2.895040e+02,5.029070e+00,2.242600e+00,8.800000e+01
14998,3.164000e-06,1.956990e+00,6.308720e-01,7.943000e-01,8.800000e+01
14999,3.163000e-06,8.027320e+00,6.028510e-01,7.764000e-01,8.800000e+01
15000,3.162000e-06,2.701670e+00,5.531750e-01,7.438000e-01,8.800000e+01
15001,3.162000e-06,1.068090e+02,2.197340e+00,1.482300e+00,8.800000e+01
15002,3.161000e-06,3.037510e+02,4.827100e+00,2.197100e+00,8.800000e+01
15003,3.160000e-06,1.915460e+02,3.542460e+00,1.882100e+00,8.800000e+01
15004,3.159000e-06,4.759350e-01,6.684010e-01,8.176000e-01,8.800000e+01
15005,3.159000e-06,6.154640e+01,2.127550e+00,1.458600e+00,8.800000e+01
15006,3.158000e-06,1.248650e+00,5.582140e-01,7.471000e-01,8.800000e+01
15007,3.157000e-06,1.165650e+00,5.781730e-01,7.604000e-01,8.799000e+01
15008,3.156000e-06,1.360440e+01,7.779070e-01,8.820000e-01,8.799000e+01
15009,3.156000e-06,1.946080e+01,6.683680e-01,8.175000e-01,8.799000e+01
15010,3.155000e-06,4.819930e-02,1.136680e+00,1.066200e+00,8.799000e+01
15011,3.154000e-06,2.367230e+01,1.572260e+00,1.253900e+00,8.799000e+01
15012,3.154000e-06,7.419510e+00,1.783830e+00,1.335600e+00,8.799000e+01
15013,3.153000e-06,1.578880e+01,1.454890e+00,1.206200e+00,8.799000e+01
15014,3.152000e-06,2.059920e+01,4.002550e+00,2.000600e+00,8.799000e+01
15015,3.151000e-06,1.452070e+00,7.357270e-01,8.577000e-01,8.799000e+01
15016,3.151000e-06,6.427180e-01,5.778520e-01,7.602000e-01,8.799000e+01
15017,3.150000e-06,2.787480e+01,5.410370e-01,7.356000e-01,8.799000e+01
15018,3.149000e-06,3.437100e+00,3.785560e+00,1.945700e+00,8.799000e+01
15019,3.148000e-06,1.812230e+00,5.650220e-01,7.517000e-01,8.798000e+01
15020,3.148000e-06,1.742490e+01,9.968800e-01,9.984000e-01,8.798000e+01
15021,3.147000e-06,3.134610e-01,1.469850e+00,1.212400e+00,8.798000e+01
15022,3.146000e-06,7.929740e+00,1.763250e+00,1.327900e+00,8.798000e+01
